FECHA_HORA,anio,mes,trimestre,dia,hora,PK_TIEMPO
2021-03-30 00:00:00,2021,3,1,30,0,2322
2021-03-30 01:00:00,2021,3,1,30,1,3992
2021-03-30 08:00:00,2021,3,1,30,8,1979
2021-03-30 09:00:00,2021,3,1,30,9,1486
2021-03-30 10:00:00,2021,3,1,30,10,2848
2021-03-30 11:00:00,2021,3,1,30,11,1223
2021-03-30 14:00:00,2021,3,1,30,14,3077
2021-03-30 16:00:00,2021,3,1,30,16,165
2021-03-30 18:00:00,2021,3,1,30,18,47
2021-03-30 20:00:00,2021,3,1,30,20,4026
2021-03-31 00:00:00,2021,3,1,31,0,3560
2021-03-31 02:00:00,2021,3,1,31,2,3126
2021-03-31 05:00:00,2021,3,1,31,5,326
2021-03-31 07:00:00,2021,3,1,31,7,999
2021-03-31 10:00:00,2021,3,1,31,10,3932
2021-03-31 11:00:00,2021,3,1,31,11,1770
2021-03-31 12:00:00,2021,3,1,31,12,1981
2021-03-31 13:00:00,2021,3,1,31,13,1300
2021-03-31 14:00:00,2021,3,1,31,14,4124
2021-03-31 15:00:00,2021,3,1,31,15,1642
2021-03-31 19:00:00,2021,3,1,31,19,1185
2021-03-31 20:00:00,2021,3,1,31,20,2202
2021-04-01 00:00:00,2021,4,2,1,0,4041
2021-04-01 03:00:00,2021,4,2,1,3,161
2021-04-01 05:00:00,2021,4,2,1,5,457
2021-04-01 07:00:00,2021,4,2,1,7,2631
2021-04-01 10:00:00,2021,4,2,1,10,484
2021-04-01 11:00:00,2021,4,2,1,11,2014
2021-04-01 13:00:00,2021,4,2,1,13,651
2021-04-01 17:00:00,2021,4,2,1,17,4134
2021-04-01 20:00:00,2021,4,2,1,20,356
2021-04-01 21:00:00,2021,4,2,1,21,2344
2021-04-01 22:00:00,2021,4,2,1,22,3993
2021-04-01 23:00:00,2021,4,2,1,23,408
2021-04-02 01:00:00,2021,4,2,2,1,1339
2021-04-02 02:00:00,2021,4,2,2,2,2269
2021-04-02 03:00:00,2021,4,2,2,3,1446
2021-04-02 11:00:00,2021,4,2,2,11,1674
2021-04-02 12:00:00,2021,4,2,2,12,3843
2021-04-02 14:00:00,2021,4,2,2,14,1065
2021-04-02 15:00:00,2021,4,2,2,15,3145
2021-04-02 17:00:00,2021,4,2,2,17,1863
2021-04-02 19:00:00,2021,4,2,2,19,992
2021-04-02 20:00:00,2021,4,2,2,20,1967
2021-04-02 21:00:00,2021,4,2,2,21,515
2021-04-03 00:00:00,2021,4,2,3,0,3112
2021-04-03 02:00:00,2021,4,2,3,2,448
2021-04-03 06:00:00,2021,4,2,3,6,2270
2021-04-03 07:00:00,2021,4,2,3,7,3870
2021-04-03 10:00:00,2021,4,2,3,10,1796
2021-04-03 15:00:00,2021,4,2,3,15,718
2021-04-03 19:00:00,2021,4,2,3,19,3686
2021-04-03 20:00:00,2021,4,2,3,20,2424
2021-04-03 21:00:00,2021,4,2,3,21,1686
2021-04-04 00:00:00,2021,4,2,4,0,3396
2021-04-04 01:00:00,2021,4,2,4,1,2568
2021-04-04 02:00:00,2021,4,2,4,2,4095
2021-04-04 05:00:00,2021,4,2,4,5,3159
2021-04-04 07:00:00,2021,4,2,4,7,2790
2021-04-04 11:00:00,2021,4,2,4,11,2939
2021-04-04 14:00:00,2021,4,2,4,14,377
2021-04-04 16:00:00,2021,4,2,4,16,3867
2021-04-04 20:00:00,2021,4,2,4,20,4112
2021-04-04 21:00:00,2021,4,2,4,21,2750
2021-04-04 22:00:00,2021,4,2,4,22,958
2021-04-04 23:00:00,2021,4,2,4,23,3971
2021-04-05 02:00:00,2021,4,2,5,2,1577
2021-04-05 03:00:00,2021,4,2,5,3,167
2021-04-05 05:00:00,2021,4,2,5,5,2966
2021-04-05 06:00:00,2021,4,2,5,6,2192
2021-04-05 07:00:00,2021,4,2,5,7,3368
2021-04-05 10:00:00,2021,4,2,5,10,3823
2021-04-05 14:00:00,2021,4,2,5,14,1395
2021-04-05 16:00:00,2021,4,2,5,16,1182
2021-04-05 17:00:00,2021,4,2,5,17,2313
2021-04-05 19:00:00,2021,4,2,5,19,608
2021-04-05 22:00:00,2021,4,2,5,22,654
2021-04-05 23:00:00,2021,4,2,5,23,4103
2021-04-06 03:00:00,2021,4,2,6,3,775
2021-04-06 04:00:00,2021,4,2,6,4,302
2021-04-06 05:00:00,2021,4,2,6,5,3709
2021-04-06 06:00:00,2021,4,2,6,6,1313
2021-04-06 08:00:00,2021,4,2,6,8,2140
2021-04-06 09:00:00,2021,4,2,6,9,307
2021-04-06 10:00:00,2021,4,2,6,10,2374
2021-04-06 11:00:00,2021,4,2,6,11,2672
2021-04-06 13:00:00,2021,4,2,6,13,3935
2021-04-06 14:00:00,2021,4,2,6,14,1633
2021-04-06 16:00:00,2021,4,2,6,16,3392
2021-04-06 17:00:00,2021,4,2,6,17,1002
2021-04-06 19:00:00,2021,4,2,6,19,871
2021-04-06 22:00:00,2021,4,2,6,22,2975
2021-04-07 00:00:00,2021,4,2,7,0,62
2021-04-07 02:00:00,2021,4,2,7,2,1843
2021-04-07 05:00:00,2021,4,2,7,5,2745
2021-04-07 06:00:00,2021,4,2,7,6,1752
2021-04-07 09:00:00,2021,4,2,7,9,3690
2021-04-07 10:00:00,2021,4,2,7,10,2260
2021-04-07 11:00:00,2021,4,2,7,11,1562
2021-04-07 12:00:00,2021,4,2,7,12,776
2021-04-07 16:00:00,2021,4,2,7,16,3299
2021-04-07 18:00:00,2021,4,2,7,18,3744
2021-04-07 23:00:00,2021,4,2,7,23,1460
2021-04-08 03:00:00,2021,4,2,8,3,2098
2021-04-08 05:00:00,2021,4,2,8,5,1238
2021-04-08 11:00:00,2021,4,2,8,11,3908
2021-04-08 14:00:00,2021,4,2,8,14,1513
2021-04-08 15:00:00,2021,4,2,8,15,3169
2021-04-08 16:00:00,2021,4,2,8,16,1733
2021-04-08 17:00:00,2021,4,2,8,17,1084
2021-04-08 18:00:00,2021,4,2,8,18,3378
2021-04-08 19:00:00,2021,4,2,8,19,1924
2021-04-08 20:00:00,2021,4,2,8,20,3152
2021-04-08 21:00:00,2021,4,2,8,21,1271
2021-04-08 23:00:00,2021,4,2,8,23,2794
2021-04-09 01:00:00,2021,4,2,9,1,699
2021-04-09 02:00:00,2021,4,2,9,2,575
2021-04-09 05:00:00,2021,4,2,9,5,1061
2021-04-09 10:00:00,2021,4,2,9,10,2423
2021-04-09 12:00:00,2021,4,2,9,12,1874
2021-04-09 14:00:00,2021,4,2,9,14,3602
2021-04-09 15:00:00,2021,4,2,9,15,70
2021-04-09 17:00:00,2021,4,2,9,17,1900
2021-04-09 19:00:00,2021,4,2,9,19,3772
2021-04-09 21:00:00,2021,4,2,9,21,3136
2021-04-10 00:00:00,2021,4,2,10,0,3146
2021-04-10 01:00:00,2021,4,2,10,1,2126
2021-04-10 02:00:00,2021,4,2,10,2,3557
2021-04-10 05:00:00,2021,4,2,10,5,2978
2021-04-10 09:00:00,2021,4,2,10,9,3758
2021-04-10 10:00:00,2021,4,2,10,10,949
2021-04-10 14:00:00,2021,4,2,10,14,2687
2021-04-10 15:00:00,2021,4,2,10,15,1007
2021-04-10 16:00:00,2021,4,2,10,16,2502
2021-04-10 17:00:00,2021,4,2,10,17,256
2021-04-10 18:00:00,2021,4,2,10,18,1637
2021-04-10 21:00:00,2021,4,2,10,21,2228
2021-04-11 01:00:00,2021,4,2,11,1,5
2021-04-11 03:00:00,2021,4,2,11,3,1702
2021-04-11 12:00:00,2021,4,2,11,12,3036
2021-04-11 13:00:00,2021,4,2,11,13,1691
2021-04-11 14:00:00,2021,4,2,11,14,1203
2021-04-11 15:00:00,2021,4,2,11,15,2013
2021-04-11 18:00:00,2021,4,2,11,18,3964
2021-04-11 19:00:00,2021,4,2,11,19,923
2021-04-11 21:00:00,2021,4,2,11,21,3266
2021-04-11 22:00:00,2021,4,2,11,22,2787
2021-04-11 23:00:00,2021,4,2,11,23,3576
2021-04-12 00:00:00,2021,4,2,12,0,79
2021-04-12 02:00:00,2021,4,2,12,2,510
2021-04-12 05:00:00,2021,4,2,12,5,542
2021-04-12 07:00:00,2021,4,2,12,7,2275
2021-04-12 09:00:00,2021,4,2,12,9,773
2021-04-12 10:00:00,2021,4,2,12,10,770
2021-04-12 15:00:00,2021,4,2,12,15,3151
2021-04-12 20:00:00,2021,4,2,12,20,2929
2021-04-12 21:00:00,2021,4,2,12,21,1716
2021-04-12 23:00:00,2021,4,2,12,23,159
2021-04-13 00:00:00,2021,4,2,13,0,2562
2021-04-13 01:00:00,2021,4,2,13,1,2382
2021-04-13 05:00:00,2021,4,2,13,5,1132
2021-04-13 08:00:00,2021,4,2,13,8,3465
2021-04-13 10:00:00,2021,4,2,13,10,1802
2021-04-13 11:00:00,2021,4,2,13,11,2458
2021-04-13 13:00:00,2021,4,2,13,13,3842
2021-04-13 16:00:00,2021,4,2,13,16,420
2021-04-13 17:00:00,2021,4,2,13,17,2106
2021-04-13 18:00:00,2021,4,2,13,18,2096
2021-04-13 19:00:00,2021,4,2,13,19,1622
2021-04-13 23:00:00,2021,4,2,13,23,3457
2021-04-14 02:00:00,2021,4,2,14,2,3107
2021-04-14 03:00:00,2021,4,2,14,3,1750
2021-04-14 07:00:00,2021,4,2,14,7,3828
2021-04-14 08:00:00,2021,4,2,14,8,2947
2021-04-14 13:00:00,2021,4,2,14,13,2173
2021-04-14 14:00:00,2021,4,2,14,14,2306
2021-04-14 16:00:00,2021,4,2,14,16,954
2021-04-14 17:00:00,2021,4,2,14,17,3705
2021-04-14 18:00:00,2021,4,2,14,18,2317
2021-04-14 22:00:00,2021,4,2,14,22,2080
2021-04-14 23:00:00,2021,4,2,14,23,4066
2021-04-15 04:00:00,2021,4,2,15,4,2658
2021-04-15 07:00:00,2021,4,2,15,7,769
2021-04-15 08:00:00,2021,4,2,15,8,4110
2021-04-15 12:00:00,2021,4,2,15,12,1912
2021-04-15 14:00:00,2021,4,2,15,14,1355
2021-04-15 16:00:00,2021,4,2,15,16,108
2021-04-15 18:00:00,2021,4,2,15,18,4141
2021-04-15 22:00:00,2021,4,2,15,22,46
2021-04-16 01:00:00,2021,4,2,16,1,162
2021-04-16 02:00:00,2021,4,2,16,2,601
2021-04-16 04:00:00,2021,4,2,16,4,3147
2021-04-16 06:00:00,2021,4,2,16,6,3722
2021-04-16 10:00:00,2021,4,2,16,10,2792
2021-04-16 11:00:00,2021,4,2,16,11,938
2021-04-16 13:00:00,2021,4,2,16,13,2850
2021-04-16 14:00:00,2021,4,2,16,14,1034
2021-04-16 19:00:00,2021,4,2,16,19,348
2021-04-16 22:00:00,2021,4,2,16,22,2121
2021-04-17 05:00:00,2021,4,2,17,5,1768
2021-04-17 07:00:00,2021,4,2,17,7,38
2021-04-17 08:00:00,2021,4,2,17,8,3130
2021-04-17 09:00:00,2021,4,2,17,9,3432
2021-04-17 10:00:00,2021,4,2,17,10,3049
2021-04-17 11:00:00,2021,4,2,17,11,1653
2021-04-17 13:00:00,2021,4,2,17,13,1882
2021-04-17 17:00:00,2021,4,2,17,17,1873
2021-04-17 18:00:00,2021,4,2,17,18,950
2021-04-17 20:00:00,2021,4,2,17,20,2592
2021-04-17 23:00:00,2021,4,2,17,23,1016
2021-04-18 03:00:00,2021,4,2,18,3,3486
2021-04-18 07:00:00,2021,4,2,18,7,2754
2021-04-18 08:00:00,2021,4,2,18,8,3571
2021-04-18 09:00:00,2021,4,2,18,9,3765
2021-04-18 10:00:00,2021,4,2,18,10,2127
2021-04-18 14:00:00,2021,4,2,18,14,1561
2021-04-18 15:00:00,2021,4,2,18,15,3778
2021-04-18 16:00:00,2021,4,2,18,16,3944
2021-04-18 17:00:00,2021,4,2,18,17,911
2021-04-18 20:00:00,2021,4,2,18,20,3479
2021-04-18 22:00:00,2021,4,2,18,22,3941
2021-04-19 01:00:00,2021,4,2,19,1,1928
2021-04-19 02:00:00,2021,4,2,19,2,3008
2021-04-19 09:00:00,2021,4,2,19,9,3687
2021-04-19 10:00:00,2021,4,2,19,10,3647
2021-04-19 11:00:00,2021,4,2,19,11,1316
2021-04-19 13:00:00,2021,4,2,19,13,3303
2021-04-19 14:00:00,2021,4,2,19,14,4064
2021-04-19 15:00:00,2021,4,2,19,15,3580
2021-04-19 18:00:00,2021,4,2,19,18,327
2021-04-19 19:00:00,2021,4,2,19,19,1571
2021-04-19 21:00:00,2021,4,2,19,21,3420
2021-04-19 23:00:00,2021,4,2,19,23,2741
2021-04-20 00:00:00,2021,4,2,20,0,3326
2021-04-20 02:00:00,2021,4,2,20,2,2166
2021-04-20 04:00:00,2021,4,2,20,4,74
2021-04-20 06:00:00,2021,4,2,20,6,3334
2021-04-20 09:00:00,2021,4,2,20,9,2915
2021-04-20 10:00:00,2021,4,2,20,10,2124
2021-04-20 13:00:00,2021,4,2,20,13,1875
2021-04-20 15:00:00,2021,4,2,20,15,2619
2021-04-20 17:00:00,2021,4,2,20,17,3880
2021-04-20 19:00:00,2021,4,2,20,19,3314
2021-04-20 22:00:00,2021,4,2,20,22,2713
2021-04-21 01:00:00,2021,4,2,21,1,2498
2021-04-21 05:00:00,2021,4,2,21,5,3893
2021-04-21 11:00:00,2021,4,2,21,11,2677
2021-04-21 12:00:00,2021,4,2,21,12,3050
2021-04-21 16:00:00,2021,4,2,21,16,2075
2021-04-21 19:00:00,2021,4,2,21,19,1639
2021-04-21 23:00:00,2021,4,2,21,23,3605
2021-04-22 00:00:00,2021,4,2,22,0,3982
2021-04-22 03:00:00,2021,4,2,22,3,2091
2021-04-22 04:00:00,2021,4,2,22,4,3390
2021-04-22 05:00:00,2021,4,2,22,5,2230
2021-04-22 07:00:00,2021,4,2,22,7,96
2021-04-22 09:00:00,2021,4,2,22,9,2499
2021-04-22 11:00:00,2021,4,2,22,11,3270
2021-04-22 14:00:00,2021,4,2,22,14,391
2021-04-22 18:00:00,2021,4,2,22,18,1678
2021-04-22 21:00:00,2021,4,2,22,21,1126
2021-04-22 22:00:00,2021,4,2,22,22,1075
2021-04-23 00:00:00,2021,4,2,23,0,2185
2021-04-23 01:00:00,2021,4,2,23,1,2330
2021-04-23 02:00:00,2021,4,2,23,2,3331
2021-04-23 03:00:00,2021,4,2,23,3,2653
2021-04-23 07:00:00,2021,4,2,23,7,946
2021-04-23 08:00:00,2021,4,2,23,8,3767
2021-04-23 11:00:00,2021,4,2,23,11,2310
2021-04-23 13:00:00,2021,4,2,23,13,2818
2021-04-23 17:00:00,2021,4,2,23,17,1722
2021-04-23 21:00:00,2021,4,2,23,21,3531
2021-04-24 01:00:00,2021,4,2,24,1,639
2021-04-24 02:00:00,2021,4,2,24,2,2919
2021-04-24 07:00:00,2021,4,2,24,7,4114
2021-04-24 09:00:00,2021,4,2,24,9,2988
2021-04-24 10:00:00,2021,4,2,24,10,3628
2021-04-24 12:00:00,2021,4,2,24,12,1846
2021-04-24 18:00:00,2021,4,2,24,18,634
2021-04-24 19:00:00,2021,4,2,24,19,3996
2021-04-24 20:00:00,2021,4,2,24,20,1783
2021-04-25 00:00:00,2021,4,2,25,0,1443
2021-04-25 03:00:00,2021,4,2,25,3,1538
2021-04-25 04:00:00,2021,4,2,25,4,65
2021-04-25 06:00:00,2021,4,2,25,6,1890
2021-04-25 09:00:00,2021,4,2,25,9,1286
2021-04-25 11:00:00,2021,4,2,25,11,2907
2021-04-25 13:00:00,2021,4,2,25,13,2412
2021-04-25 14:00:00,2021,4,2,25,14,3120
2021-04-25 19:00:00,2021,4,2,25,19,2378
2021-04-25 21:00:00,2021,4,2,25,21,4129
2021-04-25 22:00:00,2021,4,2,25,22,1160
2021-04-26 01:00:00,2021,4,2,26,1,1417
2021-04-26 04:00:00,2021,4,2,26,4,3091
2021-04-26 05:00:00,2021,4,2,26,5,2019
2021-04-26 06:00:00,2021,4,2,26,6,3114
2021-04-26 07:00:00,2021,4,2,26,7,837
2021-04-26 09:00:00,2021,4,2,26,9,600
2021-04-26 11:00:00,2021,4,2,26,11,3135
2021-04-26 12:00:00,2021,4,2,26,12,468
2021-04-26 13:00:00,2021,4,2,26,13,2953
2021-04-26 14:00:00,2021,4,2,26,14,1654
2021-04-26 16:00:00,2021,4,2,26,16,2169
2021-04-26 17:00:00,2021,4,2,26,17,809
2021-04-26 20:00:00,2021,4,2,26,20,1634
2021-04-27 07:00:00,2021,4,2,27,7,1969
2021-04-27 10:00:00,2021,4,2,27,10,748
2021-04-27 12:00:00,2021,4,2,27,12,4032
2021-04-27 13:00:00,2021,4,2,27,13,40
2021-04-27 14:00:00,2021,4,2,27,14,279
2021-04-27 17:00:00,2021,4,2,27,17,3313
2021-04-27 18:00:00,2021,4,2,27,18,2916
2021-04-27 19:00:00,2021,4,2,27,19,2314
2021-04-27 23:00:00,2021,4,2,27,23,970
2021-04-28 04:00:00,2021,4,2,28,4,565
2021-04-28 07:00:00,2021,4,2,28,7,1121
2021-04-28 12:00:00,2021,4,2,28,12,991
2021-04-28 16:00:00,2021,4,2,28,16,816
2021-04-28 21:00:00,2021,4,2,28,21,3069
2021-04-28 22:00:00,2021,4,2,28,22,1940
2021-04-29 00:00:00,2021,4,2,29,0,1665
2021-04-29 02:00:00,2021,4,2,29,2,1927
2021-04-29 03:00:00,2021,4,2,29,3,2032
2021-04-29 04:00:00,2021,4,2,29,4,731
2021-04-29 05:00:00,2021,4,2,29,5,1810
2021-04-29 07:00:00,2021,4,2,29,7,765
2021-04-29 09:00:00,2021,4,2,29,9,2431
2021-04-29 12:00:00,2021,4,2,29,12,1839
2021-04-29 14:00:00,2021,4,2,29,14,459
2021-04-29 15:00:00,2021,4,2,29,15,2149
2021-04-29 16:00:00,2021,4,2,29,16,774
2021-04-29 19:00:00,2021,4,2,29,19,2585
2021-04-29 22:00:00,2021,4,2,29,22,2309
2021-04-29 23:00:00,2021,4,2,29,23,804
2021-04-30 00:00:00,2021,4,2,30,0,2467
2021-04-30 05:00:00,2021,4,2,30,5,1199
2021-04-30 06:00:00,2021,4,2,30,6,417
2021-04-30 07:00:00,2021,4,2,30,7,812
2021-04-30 08:00:00,2021,4,2,30,8,3175
2021-04-30 09:00:00,2021,4,2,30,9,236
2021-04-30 10:00:00,2021,4,2,30,10,3684
2021-04-30 11:00:00,2021,4,2,30,11,826
2021-04-30 16:00:00,2021,4,2,30,16,2605
2021-04-30 17:00:00,2021,4,2,30,17,228
2021-04-30 19:00:00,2021,4,2,30,19,50
2021-04-30 21:00:00,2021,4,2,30,21,3691
2021-05-01 00:00:00,2021,5,2,1,0,3124
2021-05-01 05:00:00,2021,5,2,1,5,180
2021-05-01 08:00:00,2021,5,2,1,8,1302
2021-05-01 09:00:00,2021,5,2,1,9,4070
2021-05-01 11:00:00,2021,5,2,1,11,1499
2021-05-01 13:00:00,2021,5,2,1,13,1298
2021-05-01 14:00:00,2021,5,2,1,14,3304
2021-05-01 15:00:00,2021,5,2,1,15,833
2021-05-01 21:00:00,2021,5,2,1,21,137
2021-05-01 22:00:00,2021,5,2,1,22,919
2021-05-01 23:00:00,2021,5,2,1,23,3012
2021-05-02 03:00:00,2021,5,2,2,3,272
2021-05-02 04:00:00,2021,5,2,2,4,2679
2021-05-02 06:00:00,2021,5,2,2,6,1850
2021-05-02 07:00:00,2021,5,2,2,7,2647
2021-05-02 08:00:00,2021,5,2,2,8,2226
2021-05-02 09:00:00,2021,5,2,2,9,1307
2021-05-02 12:00:00,2021,5,2,2,12,2055
2021-05-02 15:00:00,2021,5,2,2,15,1358
2021-05-02 17:00:00,2021,5,2,2,17,1775
2021-05-02 20:00:00,2021,5,2,2,20,3568
2021-05-02 22:00:00,2021,5,2,2,22,1236
2021-05-03 00:00:00,2021,5,2,3,0,4048
2021-05-03 01:00:00,2021,5,2,3,1,1896
2021-05-03 02:00:00,2021,5,2,3,2,3575
2021-05-03 03:00:00,2021,5,2,3,3,175
2021-05-03 05:00:00,2021,5,2,3,5,2527
2021-05-03 06:00:00,2021,5,2,3,6,1516
2021-05-03 07:00:00,2021,5,2,3,7,20
2021-05-03 08:00:00,2021,5,2,3,8,3234
2021-05-03 09:00:00,2021,5,2,3,9,1249
2021-05-03 12:00:00,2021,5,2,3,12,2832
2021-05-03 13:00:00,2021,5,2,3,13,2466
2021-05-03 16:00:00,2021,5,2,3,16,246
2021-05-03 19:00:00,2021,5,2,3,19,2073
2021-05-03 21:00:00,2021,5,2,3,21,438
2021-05-03 22:00:00,2021,5,2,3,22,4027
2021-05-04 01:00:00,2021,5,2,4,1,3052
2021-05-04 02:00:00,2021,5,2,4,2,546
2021-05-04 04:00:00,2021,5,2,4,4,3073
2021-05-04 08:00:00,2021,5,2,4,8,95
2021-05-04 11:00:00,2021,5,2,4,11,1356
2021-05-04 12:00:00,2021,5,2,4,12,2691
2021-05-04 14:00:00,2021,5,2,4,14,2655
2021-05-04 17:00:00,2021,5,2,4,17,104
2021-05-04 18:00:00,2021,5,2,4,18,502
2021-05-04 21:00:00,2021,5,2,4,21,89
2021-05-04 22:00:00,2021,5,2,4,22,800
2021-05-05 01:00:00,2021,5,2,5,1,1019
2021-05-05 03:00:00,2021,5,2,5,3,1415
2021-05-05 05:00:00,2021,5,2,5,5,1871
2021-05-05 06:00:00,2021,5,2,5,6,3945
2021-05-05 09:00:00,2021,5,2,5,9,2252
2021-05-05 14:00:00,2021,5,2,5,14,2535
2021-05-05 15:00:00,2021,5,2,5,15,1332
2021-05-05 16:00:00,2021,5,2,5,16,743
2021-05-05 18:00:00,2021,5,2,5,18,975
2021-05-05 19:00:00,2021,5,2,5,19,3109
2021-05-05 20:00:00,2021,5,2,5,20,3365
2021-05-05 21:00:00,2021,5,2,5,21,253
2021-05-05 22:00:00,2021,5,2,5,22,1278
2021-05-06 01:00:00,2021,5,2,6,1,1977
2021-05-06 02:00:00,2021,5,2,6,2,2312
2021-05-06 04:00:00,2021,5,2,6,4,2572
2021-05-06 05:00:00,2021,5,2,6,5,3064
2021-05-06 06:00:00,2021,5,2,6,6,1221
2021-05-06 08:00:00,2021,5,2,6,8,3981
2021-05-06 09:00:00,2021,5,2,6,9,801
2021-05-06 11:00:00,2021,5,2,6,11,2151
2021-05-06 14:00:00,2021,5,2,6,14,4132
2021-05-06 15:00:00,2021,5,2,6,15,2394
2021-05-06 16:00:00,2021,5,2,6,16,2560
2021-05-06 20:00:00,2021,5,2,6,20,1374
2021-05-06 21:00:00,2021,5,2,6,21,1151
2021-05-06 22:00:00,2021,5,2,6,22,3418
2021-05-06 23:00:00,2021,5,2,6,23,1021
2021-05-07 01:00:00,2021,5,2,7,1,1292
2021-05-07 05:00:00,2021,5,2,7,5,1612
2021-05-07 06:00:00,2021,5,2,7,6,2903
2021-05-07 07:00:00,2021,5,2,7,7,2547
2021-05-07 08:00:00,2021,5,2,7,8,1966
2021-05-07 09:00:00,2021,5,2,7,9,1125
2021-05-07 14:00:00,2021,5,2,7,14,2264
2021-05-07 15:00:00,2021,5,2,7,15,3057
2021-05-07 16:00:00,2021,5,2,7,16,1706
2021-05-07 17:00:00,2021,5,2,7,17,3056
2021-05-07 19:00:00,2021,5,2,7,19,3614
2021-05-07 20:00:00,2021,5,2,7,20,2841
2021-05-07 23:00:00,2021,5,2,7,23,3208
2021-05-08 02:00:00,2021,5,2,8,2,1267
2021-05-08 03:00:00,2021,5,2,8,3,2826
2021-05-08 04:00:00,2021,5,2,8,4,1546
2021-05-08 05:00:00,2021,5,2,8,5,3783
2021-05-08 09:00:00,2021,5,2,8,9,1779
2021-05-08 10:00:00,2021,5,2,8,10,483
2021-05-08 11:00:00,2021,5,2,8,11,2824
2021-05-08 14:00:00,2021,5,2,8,14,3463
2021-05-08 16:00:00,2021,5,2,8,16,3666
2021-05-08 17:00:00,2021,5,2,8,17,880
2021-05-08 21:00:00,2021,5,2,8,21,2570
2021-05-08 22:00:00,2021,5,2,8,22,539
2021-05-08 23:00:00,2021,5,2,8,23,4073
2021-05-09 02:00:00,2021,5,2,9,2,187
2021-05-09 03:00:00,2021,5,2,9,3,2738
2021-05-09 04:00:00,2021,5,2,9,4,1410
2021-05-09 05:00:00,2021,5,2,9,5,2194
2021-05-09 06:00:00,2021,5,2,9,6,3444
2021-05-09 11:00:00,2021,5,2,9,11,3339
2021-05-09 12:00:00,2021,5,2,9,12,2735
2021-05-09 13:00:00,2021,5,2,9,13,314
2021-05-09 15:00:00,2021,5,2,9,15,3386
2021-05-09 17:00:00,2021,5,2,9,17,2802
2021-05-09 18:00:00,2021,5,2,9,18,2573
2021-05-09 21:00:00,2021,5,2,9,21,331
2021-05-10 06:00:00,2021,5,2,10,6,1651
2021-05-10 07:00:00,2021,5,2,10,7,217
2021-05-10 08:00:00,2021,5,2,10,8,4121
2021-05-10 10:00:00,2021,5,2,10,10,1234
2021-05-10 11:00:00,2021,5,2,10,11,868
2021-05-10 13:00:00,2021,5,2,10,13,1580
2021-05-10 14:00:00,2021,5,2,10,14,1343
2021-05-10 16:00:00,2021,5,2,10,16,4004
2021-05-10 18:00:00,2021,5,2,10,18,1400
2021-05-10 19:00:00,2021,5,2,10,19,4002
2021-05-10 20:00:00,2021,5,2,10,20,2863
2021-05-10 23:00:00,2021,5,2,10,23,1517
2021-05-11 06:00:00,2021,5,2,11,6,1909
2021-05-11 07:00:00,2021,5,2,11,7,13
2021-05-11 11:00:00,2021,5,2,11,11,661
2021-05-11 15:00:00,2021,5,2,11,15,2811
2021-05-11 18:00:00,2021,5,2,11,18,1579
2021-05-11 20:00:00,2021,5,2,11,20,1847
2021-05-11 21:00:00,2021,5,2,11,21,3815
2021-05-11 22:00:00,2021,5,2,11,22,207
2021-05-12 00:00:00,2021,5,2,12,0,3404
2021-05-12 01:00:00,2021,5,2,12,1,2634
2021-05-12 02:00:00,2021,5,2,12,2,614
2021-05-12 05:00:00,2021,5,2,12,5,2866
2021-05-12 06:00:00,2021,5,2,12,6,3975
2021-05-12 08:00:00,2021,5,2,12,8,3829
2021-05-12 10:00:00,2021,5,2,12,10,3466
2021-05-12 12:00:00,2021,5,2,12,12,1904
2021-05-12 14:00:00,2021,5,2,12,14,543
2021-05-12 15:00:00,2021,5,2,12,15,225
2021-05-12 19:00:00,2021,5,2,12,19,2061
2021-05-12 22:00:00,2021,5,2,12,22,4000
2021-05-13 02:00:00,2021,5,2,13,2,1741
2021-05-13 04:00:00,2021,5,2,13,4,1069
2021-05-13 05:00:00,2021,5,2,13,5,2541
2021-05-13 06:00:00,2021,5,2,13,6,2234
2021-05-13 08:00:00,2021,5,2,13,8,193
2021-05-13 11:00:00,2021,5,2,13,11,1801
2021-05-13 14:00:00,2021,5,2,13,14,3227
2021-05-13 15:00:00,2021,5,2,13,15,1207
2021-05-13 16:00:00,2021,5,2,13,16,2396
2021-05-13 17:00:00,2021,5,2,13,17,3379
2021-05-13 18:00:00,2021,5,2,13,18,3715
2021-05-13 20:00:00,2021,5,2,13,20,956
2021-05-13 21:00:00,2021,5,2,13,21,128
2021-05-13 22:00:00,2021,5,2,13,22,1923
2021-05-13 23:00:00,2021,5,2,13,23,636
2021-05-14 03:00:00,2021,5,2,14,3,1380
2021-05-14 06:00:00,2021,5,2,14,6,952
2021-05-14 09:00:00,2021,5,2,14,9,3218
2021-05-14 10:00:00,2021,5,2,14,10,3294
2021-05-14 12:00:00,2021,5,2,14,12,1418
2021-05-14 18:00:00,2021,5,2,14,18,2979
2021-05-14 20:00:00,2021,5,2,14,20,1067
2021-05-14 21:00:00,2021,5,2,14,21,859
2021-05-14 22:00:00,2021,5,2,14,22,2120
2021-05-14 23:00:00,2021,5,2,14,23,3045
2021-05-15 00:00:00,2021,5,2,15,0,3763
2021-05-15 02:00:00,2021,5,2,15,2,3582
2021-05-15 07:00:00,2021,5,2,15,7,1833
2021-05-15 10:00:00,2021,5,2,15,10,3884
